date,home_team,away_team,home_elo_pre,away_elo_pre,elo_k,source,source_file
2022-11-23,Spain,Costa Rica,1925.7790264396706,1697.7747492935769,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-11-24,Brazil,Serbia,2013.466858146024,1766.2746830293872,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-11-24,Portugal,Ghana,1879.4714929889656,1636.4189564632502,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-11-24,Switzerland,Cameroon,1794.1334092349323,1663.0607157938132,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-11-24,Uruguay,South Korea,1825.8583788105536,1798.2140090878002,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-11-25,England,United States,1891.3093914000885,1790.5639617364832,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-11-25,Netherlands,Ecuador,1898.698367296172,1752.679349582612,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-11-25,Qatar,Senegal,1685.0831176083193,1716.7836368999988,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-11-25,Wales,Iran,1714.7947306578515,1798.0011210202872,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-11-26,Argentina,Mexico,1941.5727762630365,1775.3429171848147,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-11-26,France,Denmark,1919.605860257429,1823.7953780804246,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-11-26,Poland,Saudi Arabia,1755.6359038732887,1681.5215994407365,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-11-26,Tunisia,Australia,1707.6078674335597,1737.6256709379134,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-11-27,Belgium,Morocco,1894.9174014579617,1749.9461949857953,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-11-27,Croatia,Canada,1811.6900638156599,1698.9761375469461,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-11-27,Japan,Costa Rica,1803.7206354470493,1693.5333669378012,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-11-27,Spain,Germany,1930.0204087954462,1860.9070853834291,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-11-28,Brazil,Switzerland,2017.3508408482987,1800.5301749451608,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-11-28,Cameroon,Serbia,1656.6639500835847,1762.3907003271124,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-11-28,Portugal,Uruguay,1883.4305997059544,1825.0643847465406,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-11-28,South Korea,Ghana,1799.0080031518132,1632.4598497462614,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-11-29,Ecuador,Senegal,1756.650983152743,1725.8737461565638,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-11-29,Iran,United States,1805.6510073169827,1793.3850213673704,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-11-29,Qatar,Netherlands,1675.9930083517543,1894.726733726041,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-11-29,Wales,England,1707.144844361156,1888.4883317692013,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-11-30,Australia,Denmark,1746.763832475301,1816.4851854183232,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-11-30,Poland,Argentina,1763.5345009503283,1947.1227782599146,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-11-30,Saudi Arabia,Mexico,1673.623002363697,1769.7929151879366,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-11-30,Tunisia,France,1698.4697058961722,1926.9160529195303,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-12-01,Canada,Morocco,1692.1110885478824,1763.8923968924187,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-12-01,Costa Rica,Germany,1706.6025933623894,1862.8704968711177,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-12-01,Croatia,Belgium,1818.5551128147235,1880.9711995513383,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-12-01,Japan,Spain,1790.6514090224612,1928.0569973077577,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-12-02,Cameroon,Brazil,1659.616432839822,2021.8113554704864,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-12-02,Ghana,Uruguay,1646.917191846146,1816.7286727971023,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-12-02,Serbia,Switzerland,1759.4382175708752,1796.069660322973,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-12-02,South Korea,Portugal,1784.5506610519287,1891.7663116553927,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-12-03,Argentina,Australia,1952.2811343086967,1758.7440640215455,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-12-03,Netherlands,United States,1899.1491988668015,1803.7379182180293,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-12-04,England,Senegal,1893.6963069716353,1736.7572763956694,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-12-04,France,Poland,1911.1489371361815,1758.3761449015462,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-12-05,Brazil,South Korea,2004.0226973094464,1797.5422124851536,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-12-05,Japan,Croatia,1804.4122010673648,1820.3325123168433,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-12-06,Morocco,Spain,1771.8552674932148,1914.296205262854,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-12-06,Portugal,Switzerland,1878.7747602221677,1805.0192121247878,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-12-09,Croatia,Brazil,1819.8746093642624,2008.692895638788,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-12-09,Malaysia,Cambodia,1435.983579402685,1192.2202684013466,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-12-09,Netherlands,Argentina,1906.4700534582414,1957.2233217345881,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-12-10,England,France,1899.4632967798514,1917.01485168397,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-12-10,Morocco,Portugal,1775.7398072812964,1886.6832292971076,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-12-11,Thailand,Myanmar,1566.0492458627125,1272.2447989701682,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-12-13,Argentina,Croatia,1955.772828088424,1824.8306557175633,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-12-14,France,Morocco,1926.5101066241264,1788.8287341753733,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-12-14,Malaysia,Maldives,1439.929709956585,1271.62668618724,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-12-14,Thailand,Taiwan,1569.1614123490342,1264.7311845191937,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-12-14,Vietnam,Philippines,1544.4278235410773,1376.5924398648851,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-12-17,Croatia,Morocco,1818.4306206098722,1782.5963392173226,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-12-17,Singapore,Maldives,1373.138881489253,1266.1244111338165,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-12-18,Argentina,France,1962.172863196115,1932.742501582177,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-12-20,Brunei,Thailand,1109.029446537378,1552.1162033119006,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-12-20,Cambodia,Philippines,1188.2741378474468,1371.0794213971483,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-12-21,Laos,Vietnam,1144.1287490794089,1549.9408420088141,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-12-21,Myanmar,Malaysia,1269.1326324838465,1445.4319850100085,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-12-23,Indonesia,Cambodia,1460.8404518042028,1203.0985094768298,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-12-23,Oman,Syria,1617.0372794544487,1499.7273650372276,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-12-23,Philippines,Brunei,1356.2550497677653,1107.5817394497908,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-12-24,Malaysia,Laos,1450.7525788355194,1142.3651165428932,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-12-24,Singapore,Myanmar,1380.1526031940214,1263.8120386583355,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-12-26,Brunei,Indonesia,1103.7243714696167,1464.5378905287232,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-12-26,Thailand,Philippines,1553.5639103994877,1360.1124177479394,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-12-27,Laos,Singapore,1139.4672314297818,1386.9238382323324,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-12-27,Vietnam,Malaysia,1551.7044745453297,1453.6504639486309,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-12-29,Cambodia,Brunei,1199.4010707523094,1101.4973408189842,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-12-29,Indonesia,Thailand,1466.7649211793557,1558.507931073222,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-12-30,Iraq,Kuwait,1649.8424972795092,1479.6359132278624,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-12-30,Myanmar,Laos,1257.0408036200245,1135.5880105369527,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-12-30,Oman,Syria,1623.7835454853946,1492.9810990062817,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-12-30,Singapore,Vietnam,1390.8030591251616,1558.9548699281256,20,calculated_from_international_results,data/raw/matches/international_results.csv
2022-12-30,United Arab Emirates,Lebanon,1599.1786118794541,1466.1496340873452,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-01-02,Philippines,Indonesia,1355.1683970742051,1469.3457893628708,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-01-02,Thailand,Cambodia,1555.9270628897068,1206.6554650194164,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-01-03,Malaysia,Singapore,1446.400068565835,1395.297311574711,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-01-03,Vietnam,Myanmar,1554.460617478576,1253.6808689442237,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-01-06,Indonesia,Vietnam,1476.1729064468598,1557.4687192588021,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-01-06,Iraq,Oman,1655.3011748657723,1630.18708154054,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-01-06,Yemen,Saudi Arabia,1323.5057218819265,1666.32240378899,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-01-07,Bahrain,United Arab Emirates,1608.518757121867,1605.5264813458293,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-01-07,Kuwait,Qatar,1474.1772356415993,1671.5705432109937,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-01-07,Malaysia,Thailand,1454.939728902255,1558.2890170860262,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-01-08,Iceland,Estonia,1568.619196479298,1481.5851147511846,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-01-09,Iraq,Saudi Arabia,1654.5795894783364,1668.7628624870306,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-01-09,Oman,Yemen,1630.908666927976,1321.065263183886,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-01-09,Sweden,Finland,1738.1156771562287,1620.493563620001,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-01-09,Vietnam,Indonesia,1555.170625938723,1478.4709997669388,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-01-10,Qatar,Bahrain,1676.430596893364,1618.4326346312705,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-01-10,Thailand,Malaysia,1545.399123614591,1467.8296223736902,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-01-10,United Arab Emirates,Kuwait,1595.612603836426,1469.317181959229,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-01-12,Finland,Estonia,1613.7553297427887,1484.0390405696724,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-01-12,Iraq,Yemen,1664.987590272084,1318.188084606594,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-01-12,Saudi Arabia,Oman,1658.354861693283,1633.7858455052678,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-01-12,Sweden,Iceland,1744.853911033441,1566.1652706608102,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-01-13,Bahrain,Kuwait,1630.086615284281,1482.8001793408196,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-01-13,Qatar,United Arab Emirates,1664.7766162403536,1582.1296064548353,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-01-13,Vietnam,Thailand,1562.9982097626444,1553.202865034316,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-01-16,Bahrain,Oman,1626.084301259042,1644.4918222455383,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-01-16,Iraq,Qatar,1667.3793482667631,1662.4417193254683,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-01-16,Thailand,Vietnam,1553.48472304342,1562.7163517535403,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-01-19,Iraq,Oman,1677.2372414488336,1653.9625063728633,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-01-25,United States,Serbia,1796.4170636265894,1750.4886657690604,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-01-28,United States,Colombia,1785.1027847875507,1838.835672327037,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-02-22,Grenada,Barbados,1340.5419593057918,1307.4379380893504,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-02-26,Grenada,Barbados,1339.5920219063287,1308.3878754888135,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-03,Grenada,Saint Lucia,1338.6963014748142,1341.4221222475053,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-04,Saint Barthélemy,Sint Maarten,1465.977663153709,1363.84134743891,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-05,Grenada,Saint Lucia,1328.7747552936105,1351.343668428709,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-10,Saint Martin,Saint Barthélemy,1315.074610643091,1473.1197983376353,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-11,Jamaica,Trinidad and Tobago,1583.4546731165703,1470.7853012284033,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-12,Guatemala,Panama,1561.1470515846308,1638.235172107557,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-14,Jamaica,Trinidad and Tobago,1570.3208785092022,1483.9190958357715,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-15,Bangladesh,Malawi,1210.1444613233552,1433.3227316169045,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-19,Ethiopia,Rwanda,1448.9028212364374,1445.2100613551504,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-20,Fiji,Vanuatu,1537.739864198843,1503.051010504869,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-21,Maldives,Pakistan,1259.110689429048,1198.8809034132817,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-21,Tahiti,New Caledonia,1507.5078297261496,1498.075386611475,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-22,Benin,Rwanda,1496.1590766859995,1435.3163435262197,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-22,Honduras,El Salvador,1546.6155867401026,1519.8834972523132,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-22,India,Myanmar,1422.495682018785,1250.6727671639976,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-22,Nepal,Laos,1267.6715184543511,1138.9479452127534,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-22,Republic of Ireland,Latvia,1645.3700672573266,1406.1047679102498,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-22,Sierra Leone,São Tomé and Príncipe,1439.727731537281,1298.6754877510616,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-23,Algeria,Niger,1748.097011969436,1379.497627497,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-23,Argentina,Panama,1961.3278095137923,1636.0521044684292,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-23,Barbados,Cuba,1309.283595920328,1432.4020031552157,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-23,Bosnia and Herzegovina,Iceland,1632.4050141045207,1560.8982146490914,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-23,British Virgin Islands,Puerto Rico,1193.4436946821147,1339.1999825626417,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-23,Congo,South Sudan,1430.6888791692725,1325.2279473270842,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-23,Denmark,Finland,1804.5049538720787,1600.1861148508979,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-23,French Guiana,Dominican Republic,1487.8542124110925,1410.3354398384758,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-23,Gabon,Sudan,1538.6221722918797,1395.2349147847945,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-23,Ghana,Angola,1641.4494829312828,1500.595941402047,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-23,Guadeloupe,Antigua and Barbuda,1476.956165410938,1417.3059424878304,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-23,Hong Kong,Singapore,1386.567864831436,1386.7576512382911,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-23,Hungary,Estonia,1700.6336876620442,1497.6082554615632,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-23,Iran,Russia,1795.2981104663238,1717.0230436079214,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-23,Italy,England,1873.6063360555115,1889.968041839695,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-23,Kazakhstan,Slovenia,1435.3356563230461,1619.7664615649617,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-23,Madagascar,Central African Republic,1422.0514661641596,1377.2332963876909,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-23,Malaysia,Turkmenistan,1460.0258809539653,1426.9470006782758,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-23,New Zealand,China,1587.0789609356982,1593.2203557576947,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-23,North Macedonia,Malta,1554.7710224132788,1338.4841977082078,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-23,Portugal,Liechtenstein,1873.5943024030307,1158.4606618959933,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-23,Saint Martin,Saint Kitts and Nevis,1329.3337185265723,1413.2228561108354,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-23,San Marino,Northern Ireland,1048.6549013195697,1560.1772758726468,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-23,Slovakia,Luxembourg,1605.2377535200346,1430.520246411255,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-23,Solomon Islands,Vanuatu,1520.5164490612615,1514.046131535224,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-23,Suriname,Mexico,1488.65945367309,1777.0935137626436,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-23,Zambia,Lesotho,1517.532049692108,1379.3324693063337,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-24,Anguilla,Saint Lucia,1163.5457991007193,1340.694995019012,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-24,Australia,Ecuador,1753.801876595654,1745.7674529136375,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-24,Austria,Azerbaijan,1696.6084596404462,1428.6744179460807,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-24,Bahamas,Trinidad and Tobago,1347.6860209857243,1486.355910902349,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-24,Belize,Guatemala,1334.9694968238066,1563.3301192237586,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-24,Bulgaria,Montenegro,1553.5748757521487,1537.4721348447129,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-24,Burkina Faso,Togo,1617.3312947095153,1453.885032304071,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-24,Cameroon,Namibia,1677.405091000862,1477.7533825584035,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-24,Cape Verde,Eswatini,1560.0419283467206,1396.5241252535568,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-24,Czech Republic,Poland,1697.2614342924867,1752.5102303537578,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-24,DR Congo,Mauritania,1510.8139742181913,1485.7803503088248,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-24,Egypt,Malawi,1709.1900701448812,1427.65769738648,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-24,Equatorial Guinea,Botswana,1482.7149441285862,1432.5182528354298,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-24,France,Netherlands,1933.5875552644998,1907.9205471044056,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-24,Gibraltar,Greece,1304.8109037320144,1646.6733602764589,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-24,Grenada,United States,1339.4234287033075,1786.6371280706755,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-24,Guinea,Ethiopia,1504.2533727354848,1458.796539065368,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-24,Ivory Coast,Comoros,1683.9282829216309,1395.2357511624464,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-24,Japan,Uruguay,1804.8701040199458,1822.1963817119654,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-24,Kuwait,Philippines,1486.8024933660586,1348.3412799902162,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-24,Mali,Gambia,1626.386185279415,1485.7502569819658,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-24,Moldova,Faroe Islands,1316.877556684259,1343.7905829226856,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-24,Nicaragua,Saint Vincent and the Grenadines,1410.2882694576106,1333.4705850309358,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-24,Nigeria,Guinea-Bissau,1643.4792574209437,1431.1045026425459,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-24,Saudi Arabia,Venezuela,1647.6488849530126,1648.8636240542048,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-24,Senegal,Mozambique,1730.9902865874533,1432.5582780695145,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-24,Serbia,Lithuania,1761.802944608099,1347.1011341420096,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-24,South Africa,Liberia,1635.0056710535944,1392.4416123992767,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-24,South Korea,Colombia,1792.872014155812,1837.3013290439121,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-24,Sweden,Belgium,1750.1209670451597,1879.1938000492185,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-24,Tahiti,New Caledonia,1497.2364088705606,1508.346807467064,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-24,Tunisia,Libya,1714.236821679521,1476.9855289934387,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-24,Uganda,Tanzania,1488.9218836166785,1434.6498957864835,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-24,Uzbekistan,Bolivia,1635.9471495903028,1540.5130987900159,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-25,Andorra,Romania,1222.8330866260417,1624.0969560360597,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-25,Armenia,Turkey,1492.8316913213303,1704.6919390159092,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-25,Bahrain,Palestine,1616.6136171317169,1514.1680040761653,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-25,Bangladesh,Seychelles,1215.8094955537797,1191.7220030479543,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-25,Belarus,Switzerland,1477.6062325996475,1797.110743049848,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-25,Bermuda,Guyana,1422.8637232811689,1416.797523732292,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-25,Bhutan,Laos,1069.7591075531147,1132.4922020140914,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-25,Croatia,Wales,1827.4028688151202,1701.936869158722,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-25,Curaçao,Canada,1457.2013557465732,1684.1482179470863,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-25,Georgia,Mongolia,1590.7829707306853,1232.1994907038202,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-25,Germany,Peru,1868.6533550054144,1763.230119218583,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-25,Indonesia,Burundi,1470.6434159430175,1424.721444112318,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-25,Israel,Kosovo,1567.7146349783918,1529.7977360457285,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-25,Martinique,Costa Rica,1510.23449190628,1700.8197352280927,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-25,Montserrat,Haiti,1369.7239853072674,1566.1248598886975,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-25,Morocco,Brazil,1773.6240910120746,2003.736849285487,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-25,Myanmar,Kyrgyzstan,1245.2509387388366,1443.156388913792,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-25,Scotland,Cyprus,1686.949001626044,1415.383467912038,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-25,Sint Maarten,Bonaire,1356.6992122549836,1428.9987965165233,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-25,Spain,Norway,1910.4116654747725,1692.8972199766788,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-25,Thailand,Syria,1563.7503681638766,1486.5775629511363,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-25,Turks and Caicos Islands,United States Virgin Islands,1318.7314492835553,1227.4428847298145,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-25,United Arab Emirates,Tajikistan,1584.4645033697207,1456.0777133508057,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-26,Antigua and Barbuda,Barbados,1429.006141359873,1302.6859900581483,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-26,Cuba,Guadeloupe,1438.9996090173954,1465.2559665388953,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-26,England,Ukraine,1899.4974619133257,1745.8616169381282,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-26,Fiji,Solomon Islands,1526.744743168488,1530.3302398791802,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-26,Kazakhstan,Denmark,1430.1958438242834,1809.219843092055,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-26,Lesotho,Zambia,1373.112865181166,1523.7516538172758,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-26,Liechtenstein,Iceland,1158.1399062446083,1552.9277697131429,20,calculated_from_international_results,data/raw/matches/international_results.csv
2023-03-26,Luxembourg,Portugal,1435.1640171906765,1873.9150580544158,20,calculated_from_international_results,data/raw/matches/international_results.csv
