year,match_id,date,team_a,team_b,bookmaker,market,odds_team_a,odds_draw,odds_team_b,odds_type,collected_at,source,source_url,source_sheet,source_event_id
2022,NA,2022-12-01,Croatia,Belgium,Market average,1x2,2.97,3.34,2.38,average,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-01,Croatia,Belgium,Market maximum,1x2,3.05,3.5,2.55,maximum,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-01,Japan,Spain,Betfair Exchange,1x2,7.4,4.7,1.52,unknown,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-01,Japan,Spain,Market average,1x2,6.98,4.35,1.46,average,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-01,Japan,Spain,Market maximum,1x2,7.5,4.6,1.5,maximum,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-02,Cameroon,Brazil,Betfair Exchange,1x2,9.8,5.5,1.39,unknown,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-02,Cameroon,Brazil,Market average,1x2,8.95,5.19,1.33,average,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-02,Cameroon,Brazil,Market maximum,1x2,11,5.5,1.37,maximum,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-02,Ghana,Uruguay,Betfair Exchange,1x2,4.9,4,1.8,unknown,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-02,Ghana,Uruguay,Market average,1x2,4.53,3.74,1.77,average,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-02,Ghana,Uruguay,Market maximum,1x2,4.6,3.9,1.82,maximum,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-02,Serbia,Switzerland,Betfair Exchange,1x2,2.62,3.45,2.98,unknown,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-02,Serbia,Switzerland,Market average,1x2,2.51,3.31,2.81,average,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-02,Serbia,Switzerland,Market maximum,1x2,2.55,3.4,2.9,maximum,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-02,South Korea,Portugal,Betfair Exchange,1x2,4.5,3.95,1.89,unknown,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-02,South Korea,Portugal,Market average,1x2,4.25,3.73,1.82,average,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-02,South Korea,Portugal,Market maximum,1x2,4.4,3.9,1.86,maximum,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-03,Argentina,Australia,Betfair Exchange,1x2,1.32,7,9.4,unknown,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-03,Argentina,Australia,Market average,1x2,1.27,5.92,10.23,average,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-03,Argentina,Australia,Market maximum,1x2,1.29,6.5,13,maximum,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-03,Netherlands,USA,Betfair Exchange,1x2,1.99,3.45,4.7,unknown,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-03,Netherlands,USA,Market average,1x2,1.9,3.32,4.36,average,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-03,Netherlands,USA,Market maximum,1x2,1.95,3.5,4.6,maximum,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-04,England,Senegal,Betfair Exchange,1x2,1.64,3.95,7,unknown,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-04,England,Senegal,Market average,1x2,1.59,3.64,6.53,average,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-04,England,Senegal,Market maximum,1x2,1.62,3.75,7,maximum,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-04,France,Poland,Betfair Exchange,1x2,1.4,5.1,10.5,unknown,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-04,France,Poland,Market average,1x2,1.38,4.79,8.41,average,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-04,France,Poland,Market maximum,1x2,1.4,5.1,9,maximum,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-05,Brazil,South Korea,Betfair Exchange,1x2,1.27,6.6,15,unknown,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-05,Brazil,South Korea,Market average,1x2,1.21,6.39,14.22,average,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-05,Brazil,South Korea,Market maximum,1x2,1.25,6.75,15,maximum,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-05,Japan,Croatia,Betfair Exchange,1x2,4,3.35,2.18,unknown,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-05,Japan,Croatia,Market average,1x2,3.81,3.2,2.08,average,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-05,Japan,Croatia,Market maximum,1x2,4,3.25,2.15,maximum,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-06,Morocco,Spain,Betfair Exchange,1x2,6.6,4,1.65,unknown,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-06,Morocco,Spain,Market average,1x2,6.04,3.72,1.61,average,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-06,Morocco,Spain,Market maximum,1x2,6.5,4,1.62,maximum,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-06,Portugal,Switzerland,Betfair Exchange,1x2,1.96,3.65,4.5,unknown,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-06,Portugal,Switzerland,Market average,1x2,1.91,3.54,4.04,average,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-06,Portugal,Switzerland,Market maximum,1x2,2,3.65,4.5,maximum,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-09,Croatia,Brazil,Betfair Exchange,1x2,9.8,4.9,1.43,unknown,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-09,Croatia,Brazil,Market average,1x2,8.53,4.57,1.39,average,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-09,Croatia,Brazil,Market maximum,1x2,9,4.8,1.4,maximum,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-09,Netherlands,Argentina,Betfair Exchange,1x2,3.75,3.25,2.32,unknown,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-09,Netherlands,Argentina,Market average,1x2,3.57,3.06,2.22,average,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-09,Netherlands,Argentina,Market maximum,1x2,3.75,3.15,2.3,maximum,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-10,England,France,Betfair Exchange,1x2,2.98,3.2,2.8,unknown,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-10,England,France,Market average,1x2,2.81,3.05,2.69,average,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-10,England,France,Market maximum,1x2,2.95,3.1,2.8,maximum,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-10,Morocco,Portugal,Betfair Exchange,1x2,6.6,4,1.66,unknown,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-10,Morocco,Portugal,Market average,1x2,6.17,3.79,1.58,average,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-10,Morocco,Portugal,Market maximum,1x2,6.5,4,1.61,maximum,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-13,Argentina,Croatia,Betfair Exchange,1x2,2.06,3.1,5,unknown,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-13,Argentina,Croatia,Market average,1x2,1.98,3.07,4.45,average,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-13,Argentina,Croatia,Market maximum,1x2,2.05,3.13,4.8,maximum,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-14,France,Morocco,Betfair Exchange,1x2,1.62,4,7.2,unknown,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-14,France,Morocco,Market average,1x2,1.58,3.82,6.25,average,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-14,France,Morocco,Market maximum,1x2,1.62,4,6.5,maximum,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-17,Croatia,Morocco,Betfair Exchange,1x2,2.32,3.75,3.25,unknown,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-17,Croatia,Morocco,Market average,1x2,2.23,3.49,3.09,average,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-17,Croatia,Morocco,Market maximum,1x2,2.25,3.6,3.15,maximum,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-18,Argentina,France,Betfair Exchange,1x2,2.76,3.15,3.05,unknown,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-18,Argentina,France,Market average,1x2,2.63,3.12,2.84,average,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2022,NA,2022-12-18,Argentina,France,Market maximum,1x2,2.7,3.2,2.9,maximum,2026-06-13T19:10:12Z,football-data.co.uk,https://www.football-data.co.uk/WorldCup2026.xlsx,WorldCup2022,NA
2026,WC2026_020,2026-06-13,Australia,Turkey,Bet365 Brazil,1x2,5.25,3.8,1.67,snapshot,2026-06-13T19:39:55Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/australia-v-turkey,NA,australia-v-turkey
2026,WC2026_020,2026-06-13,Australia,Turkey,BetMGM Brazil,1x2,5,3.8,1.72,snapshot,2026-06-13T19:39:55Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/australia-v-turkey,NA,australia-v-turkey
2026,WC2026_020,2026-06-13,Australia,Turkey,Betboo Brazil,1x2,5,3.7,1.7,snapshot,2026-06-13T19:39:55Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/australia-v-turkey,NA,australia-v-turkey
2026,WC2026_020,2026-06-13,Australia,Turkey,Betsson Brazil,1x2,5.35,3.7,1.72,snapshot,2026-06-13T19:39:55Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/australia-v-turkey,NA,australia-v-turkey
2026,WC2026_020,2026-06-13,Australia,Turkey,GaleraBet Brazil,1x2,4.5,3.55,1.73,snapshot,2026-06-13T19:39:55Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/australia-v-turkey,NA,australia-v-turkey
2026,WC2026_020,2026-06-13,Australia,Turkey,SeguroBet Brazil,1x2,5.2,3.8,1.68,snapshot,2026-06-13T19:39:55Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/australia-v-turkey,NA,australia-v-turkey
2026,WC2026_020,2026-06-13,Australia,Turkey,Sportingbet Brazil,1x2,4.8,3.75,1.68,snapshot,2026-06-13T19:39:55Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/australia-v-turkey,NA,australia-v-turkey
2026,WC2026_020,2026-06-13,Australia,Turkey,Stake Brazil,1x2,5.4,3.75,1.67,snapshot,2026-06-13T19:39:55Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/australia-v-turkey,NA,australia-v-turkey
2026,WC2026_013,2026-06-13,Brazil,Morocco,Bet365 Brazil,1x2,1.65,3.8,5.5,snapshot,2026-06-13T19:39:35Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/brazil-v-morocco,NA,brazil-v-morocco
2026,WC2026_013,2026-06-13,Brazil,Morocco,BetMGM Brazil,1x2,1.7,3.8,5.8,snapshot,2026-06-13T19:39:35Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/brazil-v-morocco,NA,brazil-v-morocco
2026,WC2026_013,2026-06-13,Brazil,Morocco,Betboo Brazil,1x2,1.65,3.75,5.5,snapshot,2026-06-13T19:39:35Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/brazil-v-morocco,NA,brazil-v-morocco
2026,WC2026_013,2026-06-13,Brazil,Morocco,Betsson Brazil,1x2,1.68,3.75,5.75,snapshot,2026-06-13T19:39:35Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/brazil-v-morocco,NA,brazil-v-morocco
2026,WC2026_013,2026-06-13,Brazil,Morocco,GaleraBet Brazil,1x2,1.66,3.55,5.2,snapshot,2026-06-13T19:39:35Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/brazil-v-morocco,NA,brazil-v-morocco
2026,WC2026_013,2026-06-13,Brazil,Morocco,SeguroBet Brazil,1x2,1.68,3.76,5.6,snapshot,2026-06-13T19:39:35Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/brazil-v-morocco,NA,brazil-v-morocco
2026,WC2026_013,2026-06-13,Brazil,Morocco,Sportingbet Brazil,1x2,1.63,3.75,5.25,snapshot,2026-06-13T19:39:35Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/brazil-v-morocco,NA,brazil-v-morocco
2026,WC2026_013,2026-06-13,Brazil,Morocco,Stake Brazil,1x2,1.65,3.75,5.6,snapshot,2026-06-13T19:39:35Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/brazil-v-morocco,NA,brazil-v-morocco
2026,WC2026_014,2026-06-13,Haiti,Scotland,Bet365 Brazil,1x2,5.75,4.5,1.53,snapshot,2026-06-13T19:39:45Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/haiti-v-scotland,NA,haiti-v-scotland
2026,WC2026_014,2026-06-13,Haiti,Scotland,BetMGM Brazil,1x2,5.8,4.5,1.55,snapshot,2026-06-13T19:39:45Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/haiti-v-scotland,NA,haiti-v-scotland
2026,WC2026_014,2026-06-13,Haiti,Scotland,Betboo Brazil,1x2,5.75,4.33,1.53,snapshot,2026-06-13T19:39:45Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/haiti-v-scotland,NA,haiti-v-scotland
2026,WC2026_014,2026-06-13,Haiti,Scotland,Betsson Brazil,1x2,5.85,4.4,1.55,snapshot,2026-06-13T19:39:45Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/haiti-v-scotland,NA,haiti-v-scotland
2026,WC2026_014,2026-06-13,Haiti,Scotland,GaleraBet Brazil,1x2,5.75,4.1,1.51,snapshot,2026-06-13T19:39:45Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/haiti-v-scotland,NA,haiti-v-scotland
2026,WC2026_014,2026-06-13,Haiti,Scotland,SeguroBet Brazil,1x2,5.8,4.5,1.53,snapshot,2026-06-13T19:39:45Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/haiti-v-scotland,NA,haiti-v-scotland
2026,WC2026_014,2026-06-13,Haiti,Scotland,Sportingbet Brazil,1x2,5.5,4.4,1.52,snapshot,2026-06-13T19:39:45Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/haiti-v-scotland,NA,haiti-v-scotland
2026,WC2026_014,2026-06-13,Haiti,Scotland,Stake Brazil,1x2,5.8,4.5,1.52,snapshot,2026-06-13T19:39:45Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/haiti-v-scotland,NA,haiti-v-scotland
2026,WC2026_008,2026-06-13,Qatar,Switzerland,Bet365 Brazil,1x2,51,1.03,NA,snapshot,2026-06-13T19:39:25Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/qatar-v-switzerland,NA,qatar-v-switzerland
2026,WC2026_008,2026-06-13,Qatar,Switzerland,Betboo Brazil,1x2,56,15,1.05,snapshot,2026-06-13T19:39:25Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/qatar-v-switzerland,NA,qatar-v-switzerland
2026,WC2026_008,2026-06-13,Qatar,Switzerland,Betsson Brazil,1x2,50,15,1.02,snapshot,2026-06-13T19:39:25Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/qatar-v-switzerland,NA,qatar-v-switzerland
2026,WC2026_008,2026-06-13,Qatar,Switzerland,GaleraBet Brazil,1x2,34,15,1.03,snapshot,2026-06-13T19:39:25Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/qatar-v-switzerland,NA,qatar-v-switzerland
2026,WC2026_008,2026-06-13,Qatar,Switzerland,SeguroBet Brazil,1x2,96,15,1.01,snapshot,2026-06-13T19:39:25Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/qatar-v-switzerland,NA,qatar-v-switzerland
2026,WC2026_008,2026-06-13,Qatar,Switzerland,Sportingbet Brazil,1x2,51,15,NA,snapshot,2026-06-13T19:39:25Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/qatar-v-switzerland,NA,qatar-v-switzerland
2026,WC2026_008,2026-06-13,Qatar,Switzerland,Stake Brazil,1x2,71,18,1.03,snapshot,2026-06-13T19:39:25Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/qatar-v-switzerland,NA,qatar-v-switzerland
2026,WC2026_025,2026-06-14,Germany,Curaçao,Bet365 Brazil,1x2,1.04,17,29,snapshot,2026-06-13T19:40:05Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/germany-v-curacao,NA,germany-v-curacao
2026,WC2026_025,2026-06-14,Germany,Curaçao,BetMGM Brazil,1x2,1.04,20,40,snapshot,2026-06-13T19:40:05Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/germany-v-curacao,NA,germany-v-curacao
2026,WC2026_025,2026-06-14,Germany,Curaçao,Betboo Brazil,1x2,1.06,15,36,snapshot,2026-06-13T19:40:05Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/germany-v-curacao,NA,germany-v-curacao
2026,WC2026_025,2026-06-14,Germany,Curaçao,Betsson Brazil,1x2,1.04,17,90,snapshot,2026-06-13T19:40:05Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/germany-v-curacao,NA,germany-v-curacao
2026,WC2026_025,2026-06-14,Germany,Curaçao,GaleraBet Brazil,1x2,1.03,14.5,26,snapshot,2026-06-13T19:40:05Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/germany-v-curacao,NA,germany-v-curacao
2026,WC2026_025,2026-06-14,Germany,Curaçao,SeguroBet Brazil,1x2,1.03,17,34,snapshot,2026-06-13T19:40:05Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/germany-v-curacao,NA,germany-v-curacao
2026,WC2026_025,2026-06-14,Germany,Curaçao,Sportingbet Brazil,1x2,1.06,16,36,snapshot,2026-06-13T19:40:05Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/germany-v-curacao,NA,germany-v-curacao
2026,WC2026_025,2026-06-14,Germany,Curaçao,Stake Brazil,1x2,1.03,18,46,snapshot,2026-06-13T19:40:05Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/germany-v-curacao,NA,germany-v-curacao
2026,WC2026_026,2026-06-14,Ivory Coast,Ecuador,Bet365 Brazil,1x2,3.6,2.8,2.38,snapshot,2026-06-13T19:40:26Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/ivory-coast-v-ecuador,NA,ivory-coast-v-ecuador
2026,WC2026_026,2026-06-14,Ivory Coast,Ecuador,BetMGM Brazil,1x2,3.6,2.85,2.4,snapshot,2026-06-13T19:40:26Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/ivory-coast-v-ecuador,NA,ivory-coast-v-ecuador
2026,WC2026_026,2026-06-14,Ivory Coast,Ecuador,Betboo Brazil,1x2,3.5,2.8,2.37,snapshot,2026-06-13T19:40:26Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/ivory-coast-v-ecuador,NA,ivory-coast-v-ecuador
2026,WC2026_026,2026-06-14,Ivory Coast,Ecuador,Betsson Brazil,1x2,3.5,2.92,2.45,snapshot,2026-06-13T19:40:26Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/ivory-coast-v-ecuador,NA,ivory-coast-v-ecuador
2026,WC2026_026,2026-06-14,Ivory Coast,Ecuador,GaleraBet Brazil,1x2,3.5,2.76,2.32,snapshot,2026-06-13T19:40:26Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/ivory-coast-v-ecuador,NA,ivory-coast-v-ecuador
2026,WC2026_026,2026-06-14,Ivory Coast,Ecuador,SeguroBet Brazil,1x2,3.55,2.75,2.41,snapshot,2026-06-13T19:40:26Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/ivory-coast-v-ecuador,NA,ivory-coast-v-ecuador
2026,WC2026_026,2026-06-14,Ivory Coast,Ecuador,Sportingbet Brazil,1x2,3.5,2.87,2.35,snapshot,2026-06-13T19:40:26Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/ivory-coast-v-ecuador,NA,ivory-coast-v-ecuador
2026,WC2026_026,2026-06-14,Ivory Coast,Ecuador,Stake Brazil,1x2,3.7,2.8,2.38,snapshot,2026-06-13T19:40:26Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/ivory-coast-v-ecuador,NA,ivory-coast-v-ecuador
2026,WC2026_031,2026-06-14,Netherlands,Japan,Bet365 Brazil,1x2,1.95,3.5,3.9,snapshot,2026-06-13T19:40:17Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/netherlands-v-japan,NA,netherlands-v-japan
2026,WC2026_031,2026-06-14,Netherlands,Japan,BetMGM Brazil,1x2,2.02,3.7,3.8,snapshot,2026-06-13T19:40:17Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/netherlands-v-japan,NA,netherlands-v-japan
